Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m)
0.0,0.0,8.82,8.82,36.0,0.0,0.0,107.0,133.0,143.0,133.43
0.05,0.0,10.58,9.7,36.0,0.0,0.14,107.0,133.0,143.0,133.43
0.1,0.0,10.75,10.05,36.0,0.0,0.29,107.0,133.0,143.0,133.43
0.15,0.0,7.77,9.48,36.0,0.0,0.42,107.0,133.0,143.0,133.43
0.2,0.0,4.89,8.56,36.0,0.0,0.5,107.0,133.0,143.0,133.43
0.25,0.0,0.29,7.18,36.0,0.0,0.53,107.0,133.0,143.0,133.43
0.3,0.0,1.26,6.34,36.0,0.0,0.54,107.0,133.0,143.0,133.43
0.35,0.01,1.82,5.77,36.0,0.0,0.56,107.0,133.0,143.0,133.43
0.4,0.04,0.79,5.22,36.0,0.0,0.57,107.0,133.0,143.0,133.43
0.45,0.0,0.76,4.77,36.0,0.0,0.58,107.0,133.0,143.0,133.43
0.5,0.03,0.71,3.96,36.0,0.0,0.58,107.0,133.0,143.0,133.43
0.55,0.01,0.67,2.97,36.0,0.0,0.59,107.0,133.0,143.0,133.43
0.6000000000000001,0.04,0.63,1.96,36.0,0.0,0.6,107.0,133.0,143.0,133.43
0.65,0.02,0.59,1.24,36.0,0.0,0.6,107.0,133.0,143.0,133.43
0.7000000000000001,0.06,0.55,0.81,36.0,0.0,0.61,107.0,133.0,143.0,133.43
0.75,0.04,0.52,0.83,36.0,0.0,0.61,107.0,133.0,143.0,133.43
0.8,0.08,0.49,0.75,36.0,0.0,0.61,107.0,133.0,143.0,133.43
0.8500000000000001,0.06,0.46,0.62,36.0,0.01,0.62,107.0,133.0,143.0,133.43
0.9,0.11,0.43,0.58,35.99,0.01,0.62,107.01,133.0,143.0,133.43
0.95,0.09,0.74,0.58,36.0,0.01,0.63,107.01,133.0,143.01,133.43
1.0,0.14,1.28,0.63,36.02,0.01,0.65,107.01,133.0,143.02,133.43
1.05,0.12,0.8,0.65,36.03,0.01,0.66,107.01,133.0,143.04,133.43
1.1,0.18,1.5,0.74,36.05,0.01,0.68,107.01,133.0,143.06,133.43
1.15,0.16,1.03,0.78,36.06,0.02,0.7,107.02,133.0,143.07,133.43
1.2000000000000002,0.21,1.75,0.9,36.08,0.02,0.72,107.02,133.0,143.1,133.43
1.25,0.2,1.29,0.98,36.1,0.02,0.74,107.02,133.0,143.11,133.43
